review_id,employee_id,review_date,reviewer_id,performance_score,goals_met_pct,rating_label
26501,3683,2022-12-31,1003,3.3,69.5,Meets Expectations
26502,3683,2023-06-30,1003,4.6,90.9,Exceptional
26503,3683,2023-12-31,1003,4.1,76.5,Exceeds Expectations
26504,3683,2024-06-30,1003,4.2,81.7,Exceeds Expectations
26505,3683,2024-12-31,1003,3.0,71.2,Meets Expectations
26506,3684,2021-12-31,1044,3.5,98.1,Exceeds Expectations
26507,3684,2022-06-30,1044,1.9,93.8,Below Expectations
26508,3684,2022-12-31,1044,3.3,83.1,Meets Expectations
26509,3684,2023-06-30,1044,4.3,71.7,Exceeds Expectations
26510,3684,2023-12-31,1044,3.3,88.9,Meets Expectations
26511,3684,2024-06-30,1044,3.2,70.6,Meets Expectations
26512,3684,2024-12-31,1044,3.2,71.5,Meets Expectations
26513,3685,2021-12-31,1013,4.0,72.2,Exceeds Expectations
26514,3686,2017-12-31,1004,3.8,74.4,Exceeds Expectations
26515,3686,2018-06-30,1004,4.0,89.3,Exceeds Expectations
26516,3686,2018-12-31,1004,3.7,81.6,Exceeds Expectations
26517,3686,2019-06-30,1004,4.2,91.2,Exceeds Expectations
26518,3686,2019-12-31,1004,2.8,71.7,Meets Expectations
26519,3686,2020-06-30,1004,3.6,74.5,Exceeds Expectations
26520,3686,2020-12-31,1004,4.2,86.5,Exceeds Expectations
26521,3686,2021-06-30,1004,2.9,82.9,Meets Expectations
26522,3686,2021-12-31,1004,2.2,75.2,Below Expectations
26523,3686,2022-06-30,1004,2.8,70.4,Meets Expectations
26524,3686,2022-12-31,1004,4.6,83.1,Exceptional
26525,3686,2023-06-30,1004,2.1,67.8,Below Expectations
26526,3686,2023-12-31,1004,3.6,87.9,Exceeds Expectations
26527,3686,2024-06-30,1004,2.6,72.6,Meets Expectations
26528,3686,2024-12-31,1004,4.6,70.8,Exceptional
26529,3687,2017-06-30,1004,3.8,100.0,Exceeds Expectations
26530,3687,2017-12-31,1004,3.6,78.8,Exceeds Expectations
26531,3687,2018-06-30,1004,3.4,78.1,Meets Expectations
26532,3687,2018-12-31,1004,2.6,82.4,Meets Expectations
26533,3687,2019-06-30,1004,3.6,83.3,Exceeds Expectations
26534,3687,2019-12-31,1004,3.0,99.9,Meets Expectations
26535,3687,2020-06-30,1004,3.6,100.0,Exceeds Expectations
26536,3687,2020-12-31,1004,4.1,78.3,Exceeds Expectations
26537,3687,2021-06-30,1004,1.7,96.1,Below Expectations
26538,3687,2021-12-31,1004,4.1,94.4,Exceeds Expectations
26539,3687,2022-06-30,1004,2.9,82.2,Meets Expectations
26540,3687,2022-12-31,1004,3.0,92.9,Meets Expectations
26541,3687,2023-06-30,1004,3.6,81.1,Exceeds Expectations
26542,3687,2023-12-31,1004,3.7,85.3,Exceeds Expectations
26543,3687,2024-06-30,1004,4.3,78.8,Exceeds Expectations
26544,3687,2024-12-31,1004,3.1,89.5,Meets Expectations
26545,3688,2015-06-30,1027,4.5,75.1,Exceptional
26546,3688,2015-12-31,1027,3.5,92.2,Exceeds Expectations
26547,3688,2016-06-30,1027,3.1,83.8,Meets Expectations
26548,3688,2016-12-31,1027,3.1,92.1,Meets Expectations
26549,3688,2017-06-30,1027,3.8,91.7,Exceeds Expectations
26550,3688,2017-12-31,1027,3.7,92.7,Exceeds Expectations
26551,3688,2018-06-30,1027,3.8,81.6,Exceeds Expectations
26552,3688,2018-12-31,1027,2.8,75.0,Meets Expectations
26553,3688,2019-06-30,1027,3.7,53.1,Exceeds Expectations
26554,3688,2019-12-31,1027,2.8,89.8,Meets Expectations
26555,3688,2020-06-30,1027,3.5,95.2,Exceeds Expectations
26556,3688,2020-12-31,1027,2.3,100.0,Below Expectations
26557,3688,2021-06-30,1027,1.7,94.6,Below Expectations
26558,3688,2021-12-31,1027,3.5,58.4,Exceeds Expectations
26559,3688,2022-06-30,1027,3.4,79.3,Meets Expectations
26560,3688,2022-12-31,1027,2.8,87.4,Meets Expectations
26561,3688,2023-06-30,1027,2.6,90.0,Meets Expectations
26562,3688,2023-12-31,1027,4.3,63.2,Exceeds Expectations
26563,3688,2024-06-30,1027,4.0,78.8,Exceeds Expectations
26564,3688,2024-12-31,1027,3.4,91.5,Meets Expectations
26565,3689,2023-06-30,1008,3.5,59.4,Exceeds Expectations
26566,3689,2023-12-31,1008,4.2,94.9,Exceeds Expectations
26567,3689,2024-06-30,1008,3.6,88.8,Exceeds Expectations
26568,3689,2024-12-31,1008,3.2,76.0,Meets Expectations
26569,3690,2018-12-31,1018,4.0,57.0,Exceeds Expectations
26570,3690,2019-06-30,1018,2.7,82.5,Meets Expectations
26571,3690,2019-12-31,1018,3.0,73.5,Meets Expectations
26572,3690,2020-06-30,1018,2.8,83.4,Meets Expectations
26573,3690,2020-12-31,1018,3.8,73.0,Exceeds Expectations
26574,3690,2021-06-30,1018,3.3,100.0,Meets Expectations
26575,3690,2021-12-31,1018,4.1,85.7,Exceeds Expectations
26576,3690,2022-06-30,1018,3.9,84.6,Exceeds Expectations
26577,3690,2022-12-31,1018,3.8,75.2,Exceeds Expectations
26578,3690,2023-06-30,1018,2.5,68.1,Meets Expectations
26579,3690,2023-12-31,1018,3.6,84.8,Exceeds Expectations
26580,3690,2024-06-30,1018,3.7,91.3,Exceeds Expectations
26581,3690,2024-12-31,1018,3.6,80.9,Exceeds Expectations
26582,3691,2015-12-31,1027,3.5,83.6,Exceeds Expectations
26583,3691,2016-06-30,1027,4.6,83.5,Exceptional
26584,3691,2016-12-31,1027,3.8,78.4,Exceeds Expectations
26585,3691,2017-06-30,1027,2.9,73.5,Meets Expectations
26586,3691,2017-12-31,1027,2.8,71.5,Meets Expectations
26587,3691,2018-06-30,1027,3.2,96.8,Meets Expectations
26588,3691,2018-12-31,1027,2.6,100.0,Meets Expectations
26589,3691,2019-06-30,1027,4.6,80.9,Exceptional
26590,3691,2019-12-31,1027,3.9,74.4,Exceeds Expectations
26591,3691,2020-06-30,1027,1.8,80.6,Below Expectations
26592,3691,2020-12-31,1027,3.1,100.0,Meets Expectations
26593,3691,2021-06-30,1027,3.5,65.7,Exceeds Expectations
26594,3691,2021-12-31,1027,2.6,88.7,Meets Expectations
26595,3691,2022-06-30,1027,2.9,97.8,Meets Expectations
26596,3691,2022-12-31,1027,2.4,89.6,Below Expectations
26597,3691,2023-06-30,1027,3.1,95.7,Meets Expectations
26598,3691,2023-12-31,1027,3.5,73.2,Exceeds Expectations
26599,3691,2024-06-30,1027,3.8,63.6,Exceeds Expectations
26600,3691,2024-12-31,1027,3.0,100.0,Meets Expectations
26601,3692,2015-06-30,1033,2.5,85.0,Meets Expectations
26602,3692,2015-12-31,1033,3.0,87.6,Meets Expectations
26603,3692,2016-06-30,1033,3.4,80.1,Meets Expectations
26604,3692,2016-12-31,1033,2.8,89.1,Meets Expectations
26605,3692,2017-06-30,1033,2.0,92.8,Below Expectations
26606,3692,2017-12-31,1033,3.4,100.0,Meets Expectations
26607,3692,2018-06-30,1033,3.1,63.0,Meets Expectations
26608,3692,2018-12-31,1033,3.8,100.0,Exceeds Expectations
26609,3692,2019-06-30,1033,3.7,76.8,Exceeds Expectations
26610,3692,2019-12-31,1033,4.3,67.0,Exceeds Expectations
26611,3692,2020-06-30,1033,2.7,63.5,Meets Expectations
26612,3692,2020-12-31,1033,3.5,93.9,Exceeds Expectations
26613,3692,2021-06-30,1033,3.6,77.8,Exceeds Expectations
26614,3692,2021-12-31,1033,2.6,77.6,Meets Expectations
26615,3692,2022-06-30,1033,3.6,80.8,Exceeds Expectations
26616,3692,2022-12-31,1033,2.9,72.6,Meets Expectations
26617,3692,2023-06-30,1033,3.6,59.2,Exceeds Expectations
26618,3692,2023-12-31,1033,3.0,73.6,Meets Expectations
26619,3692,2024-06-30,1033,2.5,73.1,Meets Expectations
26620,3692,2024-12-31,1033,3.5,97.9,Exceeds Expectations
26621,3693,2015-06-30,1005,3.0,91.8,Meets Expectations
26622,3693,2015-12-31,1005,2.8,100.0,Meets Expectations
26623,3693,2016-06-30,1005,3.6,68.2,Exceeds Expectations
26624,3693,2016-12-31,1005,3.0,100.0,Meets Expectations
26625,3693,2017-06-30,1005,4.4,100.0,Exceeds Expectations
26626,3693,2017-12-31,1005,1.9,85.8,Below Expectations
26627,3693,2018-06-30,1005,4.4,88.5,Exceeds Expectations
26628,3693,2018-12-31,1005,2.7,69.5,Meets Expectations
26629,3693,2019-06-30,1005,5.0,100.0,Exceptional
26630,3693,2019-12-31,1005,2.4,73.1,Below Expectations
26631,3693,2020-06-30,1005,3.6,81.3,Exceeds Expectations
26632,3693,2020-12-31,1005,2.6,80.8,Meets Expectations
26633,3693,2021-06-30,1005,3.4,80.3,Meets Expectations
26634,3693,2021-12-31,1005,3.3,74.6,Meets Expectations
26635,3693,2022-06-30,1005,3.9,89.9,Exceeds Expectations
26636,3693,2022-12-31,1005,3.6,72.3,Exceeds Expectations
26637,3693,2023-06-30,1005,2.7,100.0,Meets Expectations
26638,3693,2023-12-31,1005,2.4,76.5,Below Expectations
26639,3693,2024-06-30,1005,4.3,78.2,Exceeds Expectations
26640,3693,2024-12-31,1005,3.4,73.3,Meets Expectations
26641,3694,2023-06-30,1007,4.1,69.9,Exceeds Expectations
26642,3694,2023-12-31,1007,3.4,82.5,Meets Expectations
26643,3694,2024-06-30,1007,2.4,77.5,Below Expectations
26644,3694,2024-12-31,1007,4.2,84.0,Exceeds Expectations
26645,3695,2018-12-31,1033,3.3,100.0,Meets Expectations
26646,3695,2019-06-30,1033,2.7,100.0,Meets Expectations
26647,3695,2019-12-31,1033,3.0,61.0,Meets Expectations
26648,3695,2020-06-30,1033,3.8,97.3,Exceeds Expectations
26649,3695,2020-12-31,1033,4.0,83.5,Exceeds Expectations
26650,3695,2021-06-30,1033,3.3,65.7,Meets Expectations
26651,3696,2016-06-30,1004,3.1,82.7,Meets Expectations
26652,3696,2016-12-31,1004,4.2,78.6,Exceeds Expectations
26653,3696,2017-06-30,1004,4.4,75.7,Exceeds Expectations
26654,3696,2017-12-31,1004,2.6,100.0,Meets Expectations
26655,3696,2018-06-30,1004,4.2,86.1,Exceeds Expectations
26656,3696,2018-12-31,1004,3.9,93.9,Exceeds Expectations
26657,3696,2019-06-30,1004,3.3,85.2,Meets Expectations
26658,3696,2019-12-31,1004,2.1,100.0,Below Expectations
26659,3696,2020-06-30,1004,2.9,92.7,Meets Expectations
26660,3696,2020-12-31,1004,3.6,100.0,Exceeds Expectations
26661,3696,2021-06-30,1004,3.2,100.0,Meets Expectations
26662,3696,2021-12-31,1004,4.5,96.5,Exceptional
26663,3696,2022-06-30,1004,3.3,80.6,Meets Expectations
26664,3696,2022-12-31,1004,3.2,100.0,Meets Expectations
26665,3696,2023-06-30,1004,2.9,86.9,Meets Expectations
26666,3696,2023-12-31,1004,3.2,76.1,Meets Expectations
26667,3696,2024-06-30,1004,4.8,100.0,Exceptional
26668,3696,2024-12-31,1004,4.6,69.9,Exceptional
26669,3697,2023-06-30,1018,3.4,75.5,Meets Expectations
26670,3697,2023-12-31,1018,1.8,81.5,Below Expectations
26671,3697,2024-06-30,1018,4.8,87.8,Exceptional
26672,3697,2024-12-31,1018,3.1,74.1,Meets Expectations
26673,3698,2018-06-30,1023,2.4,79.0,Below Expectations
26674,3698,2018-12-31,1023,2.0,89.1,Below Expectations
26675,3698,2019-06-30,1023,2.5,87.3,Meets Expectations
26676,3698,2019-12-31,1023,3.2,88.8,Meets Expectations
26677,3698,2020-06-30,1023,1.9,72.1,Below Expectations
26678,3698,2020-12-31,1023,2.4,63.3,Below Expectations
26679,3698,2021-06-30,1023,3.8,43.5,Exceeds Expectations
26680,3698,2021-12-31,1023,2.7,98.8,Meets Expectations
26681,3698,2022-06-30,1023,3.8,68.3,Exceeds Expectations
26682,3698,2022-12-31,1023,5.0,86.9,Exceptional
26683,3698,2023-06-30,1023,3.4,74.3,Meets Expectations
26684,3698,2023-12-31,1023,4.1,92.2,Exceeds Expectations
26685,3698,2024-06-30,1023,4.3,67.2,Exceeds Expectations
26686,3698,2024-12-31,1023,2.7,89.8,Meets Expectations
26687,3699,2024-06-30,1085,3.6,82.8,Exceeds Expectations
26688,3699,2024-12-31,1085,3.8,65.8,Exceeds Expectations
26689,3700,2016-06-30,1073,3.1,79.1,Meets Expectations
26690,3700,2016-12-31,1073,3.4,84.3,Meets Expectations
26691,3700,2017-06-30,1073,4.7,85.6,Exceptional
26692,3700,2017-12-31,1073,3.7,70.0,Exceeds Expectations
26693,3700,2018-06-30,1073,3.1,83.3,Meets Expectations
26694,3700,2018-12-31,1073,3.8,99.5,Exceeds Expectations
26695,3700,2019-06-30,1073,3.6,91.8,Exceeds Expectations
26696,3700,2019-12-31,1073,2.3,95.4,Below Expectations
26697,3700,2020-06-30,1073,3.0,100.0,Meets Expectations
26698,3700,2020-12-31,1073,3.5,100.0,Exceeds Expectations
26699,3700,2021-06-30,1073,3.9,73.3,Exceeds Expectations
26700,3700,2021-12-31,1073,4.7,70.5,Exceptional
26701,3700,2022-06-30,1073,3.5,84.1,Exceeds Expectations
26702,3700,2022-12-31,1073,3.4,78.6,Meets Expectations
26703,3700,2023-06-30,1073,4.0,98.2,Exceeds Expectations
26704,3700,2023-12-31,1073,3.3,94.2,Meets Expectations
26705,3700,2024-06-30,1073,2.3,96.3,Below Expectations
26706,3700,2024-12-31,1073,3.5,74.9,Exceeds Expectations
26707,3701,2018-06-30,1004,3.3,64.4,Meets Expectations
26708,3701,2018-12-31,1004,3.0,75.1,Meets Expectations
26709,3701,2019-06-30,1004,3.1,77.1,Meets Expectations
26710,3701,2019-12-31,1004,2.6,79.1,Meets Expectations
26711,3701,2020-06-30,1004,3.4,82.1,Meets Expectations
26712,3701,2020-12-31,1004,3.3,93.3,Meets Expectations
26713,3701,2021-06-30,1004,3.1,81.9,Meets Expectations
26714,3701,2021-12-31,1004,3.2,95.8,Meets Expectations
26715,3701,2022-06-30,1004,3.3,79.0,Meets Expectations
26716,3701,2022-12-31,1004,4.3,82.7,Exceeds Expectations
26717,3702,2022-12-31,1085,3.3,100.0,Meets Expectations
26718,3702,2023-06-30,1085,1.8,87.7,Below Expectations
26719,3702,2023-12-31,1085,3.1,82.0,Meets Expectations
26720,3702,2024-06-30,1085,4.4,73.2,Exceeds Expectations
26721,3702,2024-12-31,1085,2.2,93.1,Below Expectations
26722,3703,2022-12-31,1018,3.5,96.9,Exceeds Expectations
26723,3703,2023-06-30,1018,3.8,80.9,Exceeds Expectations
26724,3703,2023-12-31,1018,3.0,84.3,Meets Expectations
26725,3703,2024-06-30,1018,2.4,92.7,Below Expectations
26726,3703,2024-12-31,1018,3.1,66.4,Meets Expectations
26727,3704,2018-12-31,1003,4.3,100.0,Exceeds Expectations
26728,3704,2019-06-30,1003,4.8,71.9,Exceptional
26729,3704,2019-12-31,1003,3.1,100.0,Meets Expectations
26730,3704,2020-06-30,1003,2.9,93.3,Meets Expectations
26731,3704,2020-12-31,1003,1.7,89.7,Below Expectations
26732,3704,2021-06-30,1003,4.4,78.0,Exceeds Expectations
26733,3704,2021-12-31,1003,3.3,84.4,Meets Expectations
26734,3704,2022-06-30,1003,3.3,85.6,Meets Expectations
26735,3704,2022-12-31,1003,3.1,89.2,Meets Expectations
26736,3704,2023-06-30,1003,3.2,75.1,Meets Expectations
26737,3704,2023-12-31,1003,3.8,99.9,Exceeds Expectations
26738,3704,2024-06-30,1003,3.7,91.8,Exceeds Expectations
26739,3704,2024-12-31,1003,2.3,78.0,Below Expectations
26740,3705,2023-06-30,1014,3.4,91.8,Meets Expectations
26741,3705,2023-12-31,1014,4.1,69.6,Exceeds Expectations
26742,3705,2024-06-30,1014,4.7,82.1,Exceptional
26743,3705,2024-12-31,1014,4.5,78.7,Exceptional
26744,3706,2022-12-31,1017,3.7,97.1,Exceeds Expectations
26745,3706,2023-06-30,1017,4.0,73.5,Exceeds Expectations
26746,3706,2023-12-31,1017,2.4,73.5,Below Expectations
26747,3706,2024-06-30,1017,3.0,72.8,Meets Expectations
26748,3706,2024-12-31,1017,3.3,77.0,Meets Expectations
26749,3707,2024-12-31,1044,4.2,76.7,Exceeds Expectations
26750,3708,2015-12-31,1005,4.2,97.4,Exceeds Expectations
26751,3708,2016-06-30,1005,2.5,100.0,Meets Expectations
26752,3708,2016-12-31,1005,3.1,83.2,Meets Expectations
26753,3708,2017-06-30,1005,3.6,79.1,Exceeds Expectations
26754,3708,2017-12-31,1005,3.9,88.9,Exceeds Expectations
26755,3708,2018-06-30,1005,3.1,91.1,Meets Expectations
26756,3708,2018-12-31,1005,3.0,71.0,Meets Expectations
26757,3708,2019-06-30,1005,3.8,86.1,Exceeds Expectations
26758,3708,2019-12-31,1005,3.5,90.6,Exceeds Expectations
26759,3708,2020-06-30,1005,3.2,100.0,Meets Expectations
26760,3708,2020-12-31,1005,3.1,75.4,Meets Expectations
26761,3708,2021-06-30,1005,4.8,68.2,Exceptional
26762,3708,2021-12-31,1005,2.4,73.7,Below Expectations
26763,3708,2022-06-30,1005,3.3,72.0,Meets Expectations
26764,3708,2022-12-31,1005,2.2,82.8,Below Expectations
26765,3708,2023-06-30,1005,3.5,94.8,Exceeds Expectations
26766,3708,2023-12-31,1005,4.2,65.3,Exceeds Expectations
26767,3708,2024-06-30,1005,2.8,91.8,Meets Expectations
26768,3708,2024-12-31,1005,4.7,93.2,Exceptional
26769,3709,2018-12-31,1023,3.9,69.4,Exceeds Expectations
26770,3709,2019-06-30,1023,3.9,82.4,Exceeds Expectations
26771,3709,2019-12-31,1023,3.8,98.1,Exceeds Expectations
26772,3709,2020-06-30,1023,3.5,97.3,Exceeds Expectations
26773,3709,2020-12-31,1023,2.5,81.6,Meets Expectations
26774,3709,2021-06-30,1023,2.6,96.6,Meets Expectations
26775,3709,2021-12-31,1023,2.8,98.4,Meets Expectations
26776,3709,2022-06-30,1023,4.0,92.5,Exceeds Expectations
26777,3709,2022-12-31,1023,2.9,90.2,Meets Expectations
26778,3709,2023-06-30,1023,3.8,83.5,Exceeds Expectations
26779,3709,2023-12-31,1023,2.8,59.6,Meets Expectations
26780,3709,2024-06-30,1023,3.9,77.4,Exceeds Expectations
26781,3709,2024-12-31,1023,3.3,81.0,Meets Expectations
26782,3710,2015-12-31,1019,3.3,100.0,Meets Expectations
26783,3710,2016-06-30,1019,2.7,75.3,Meets Expectations
26784,3710,2016-12-31,1019,3.0,93.1,Meets Expectations
26785,3710,2017-06-30,1019,5.0,93.7,Exceptional
26786,3710,2017-12-31,1019,4.4,83.6,Exceeds Expectations
26787,3710,2018-06-30,1019,3.9,75.9,Exceeds Expectations
26788,3710,2018-12-31,1019,2.8,96.0,Meets Expectations
26789,3710,2019-06-30,1019,4.2,80.6,Exceeds Expectations
26790,3710,2019-12-31,1019,3.9,93.0,Exceeds Expectations
26791,3710,2020-06-30,1019,2.5,79.6,Meets Expectations
26792,3710,2020-12-31,1019,2.1,76.0,Below Expectations
26793,3710,2021-06-30,1019,2.9,72.0,Meets Expectations
26794,3710,2021-12-31,1019,4.2,92.2,Exceeds Expectations
26795,3710,2022-06-30,1019,4.2,79.6,Exceeds Expectations
26796,3710,2022-12-31,1019,4.2,85.3,Exceeds Expectations
26797,3710,2023-06-30,1019,4.2,95.6,Exceeds Expectations
26798,3710,2023-12-31,1019,3.2,79.2,Meets Expectations
26799,3710,2024-06-30,1019,3.9,92.4,Exceeds Expectations
26800,3710,2024-12-31,1019,3.7,75.5,Exceeds Expectations
26801,3711,2024-06-30,1040,2.6,80.5,Meets Expectations
26802,3711,2024-12-31,1040,4.3,100.0,Exceeds Expectations
26803,3712,2021-12-31,1036,3.5,98.5,Exceeds Expectations
26804,3712,2022-06-30,1036,4.9,100.0,Exceptional
26805,3712,2022-12-31,1036,2.8,68.9,Meets Expectations
26806,3713,2016-06-30,1024,3.0,74.9,Meets Expectations
26807,3713,2016-12-31,1024,4.1,91.7,Exceeds Expectations
26808,3713,2017-06-30,1024,2.0,95.8,Below Expectations
26809,3713,2017-12-31,1024,3.2,88.5,Meets Expectations
26810,3713,2018-06-30,1024,2.7,83.5,Meets Expectations
26811,3713,2018-12-31,1024,2.1,88.3,Below Expectations
26812,3713,2019-06-30,1024,3.3,91.1,Meets Expectations
26813,3713,2019-12-31,1024,3.5,83.3,Exceeds Expectations
26814,3713,2020-06-30,1024,4.0,75.2,Exceeds Expectations
26815,3713,2020-12-31,1024,4.0,89.8,Exceeds Expectations
26816,3713,2021-06-30,1024,4.3,66.8,Exceeds Expectations
26817,3713,2021-12-31,1024,2.4,100.0,Below Expectations
26818,3713,2022-06-30,1024,3.1,100.0,Meets Expectations
26819,3713,2022-12-31,1024,2.8,100.0,Meets Expectations
26820,3713,2023-06-30,1024,5.0,73.6,Exceptional
26821,3713,2023-12-31,1024,3.2,91.9,Meets Expectations
26822,3713,2024-06-30,1024,3.1,72.9,Meets Expectations
26823,3713,2024-12-31,1024,3.4,89.5,Meets Expectations
26824,3714,2022-06-30,1013,4.5,64.7,Exceptional
26825,3714,2022-12-31,1013,2.2,90.5,Below Expectations
26826,3714,2023-06-30,1013,3.2,82.5,Meets Expectations
26827,3714,2023-12-31,1013,5.0,95.4,Exceptional
26828,3714,2024-06-30,1013,3.8,71.3,Exceeds Expectations
26829,3714,2024-12-31,1013,3.2,100.0,Meets Expectations
26830,3715,2016-12-31,1008,1.8,91.5,Below Expectations
26831,3715,2017-06-30,1008,5.0,81.1,Exceptional
26832,3715,2017-12-31,1008,3.1,83.5,Meets Expectations
26833,3715,2018-06-30,1008,3.2,84.5,Meets Expectations
26834,3715,2018-12-31,1008,3.1,64.7,Meets Expectations
26835,3715,2019-06-30,1008,2.8,78.3,Meets Expectations
26836,3715,2019-12-31,1008,3.7,100.0,Exceeds Expectations
26837,3715,2020-06-30,1008,3.0,77.8,Meets Expectations
26838,3715,2020-12-31,1008,3.4,95.7,Meets Expectations
26839,3715,2021-06-30,1008,3.6,90.7,Exceeds Expectations
26840,3715,2021-12-31,1008,4.1,92.2,Exceeds Expectations
26841,3715,2022-06-30,1008,3.1,77.1,Meets Expectations
26842,3715,2022-12-31,1008,3.7,87.7,Exceeds Expectations
26843,3715,2023-06-30,1008,4.1,80.5,Exceeds Expectations
26844,3715,2023-12-31,1008,4.1,68.4,Exceeds Expectations
26845,3715,2024-06-30,1008,1.4,87.6,Unsatisfactory
26846,3715,2024-12-31,1008,2.0,74.0,Below Expectations
26847,3716,2019-06-30,1017,3.7,83.3,Exceeds Expectations
26848,3716,2019-12-31,1017,3.7,100.0,Exceeds Expectations
26849,3716,2020-06-30,1017,3.7,100.0,Exceeds Expectations
26850,3716,2020-12-31,1017,4.3,73.3,Exceeds Expectations
26851,3716,2021-06-30,1017,4.4,81.6,Exceeds Expectations
26852,3716,2021-12-31,1017,4.0,79.9,Exceeds Expectations
26853,3716,2022-06-30,1017,4.3,90.3,Exceeds Expectations
26854,3716,2022-12-31,1017,4.6,76.5,Exceptional
26855,3716,2023-06-30,1017,3.5,98.4,Exceeds Expectations
26856,3716,2023-12-31,1017,4.2,98.1,Exceeds Expectations
26857,3716,2024-06-30,1017,3.2,88.2,Meets Expectations
26858,3716,2024-12-31,1017,3.3,78.4,Meets Expectations
26859,3717,2021-06-30,1024,3.8,76.2,Exceeds Expectations
26860,3717,2021-12-31,1024,3.2,86.6,Meets Expectations
26861,3717,2022-06-30,1024,4.3,81.6,Exceeds Expectations
26862,3717,2022-12-31,1024,2.9,91.5,Meets Expectations
26863,3717,2023-06-30,1024,3.9,96.9,Exceeds Expectations
26864,3717,2023-12-31,1024,3.7,96.8,Exceeds Expectations
26865,3717,2024-06-30,1024,2.3,93.6,Below Expectations
26866,3717,2024-12-31,1024,3.6,88.5,Exceeds Expectations
26867,3718,2020-06-30,1034,4.4,88.3,Exceeds Expectations
26868,3718,2020-12-31,1034,4.1,93.4,Exceeds Expectations
26869,3718,2021-06-30,1034,2.5,82.1,Meets Expectations
26870,3718,2021-12-31,1034,3.2,100.0,Meets Expectations
26871,3718,2022-06-30,1034,3.7,72.8,Exceeds Expectations
26872,3718,2022-12-31,1034,3.0,82.3,Meets Expectations
26873,3718,2023-06-30,1034,2.1,84.1,Below Expectations
26874,3718,2023-12-31,1034,3.7,85.9,Exceeds Expectations
26875,3718,2024-06-30,1034,3.1,78.2,Meets Expectations
26876,3718,2024-12-31,1034,3.1,89.6,Meets Expectations
26877,3719,2017-12-31,1040,2.8,79.5,Meets Expectations
26878,3719,2018-06-30,1040,4.0,77.5,Exceeds Expectations
26879,3719,2018-12-31,1040,3.0,73.9,Meets Expectations
26880,3719,2019-06-30,1040,4.6,75.8,Exceptional
26881,3719,2019-12-31,1040,4.6,85.5,Exceptional
26882,3719,2020-06-30,1040,4.0,70.2,Exceeds Expectations
26883,3719,2020-12-31,1040,5.0,74.3,Exceptional
26884,3719,2021-06-30,1040,3.8,75.7,Exceeds Expectations
26885,3719,2021-12-31,1040,3.5,60.4,Exceeds Expectations
26886,3719,2022-06-30,1040,3.7,87.3,Exceeds Expectations
26887,3719,2022-12-31,1040,3.9,78.2,Exceeds Expectations
26888,3719,2023-06-30,1040,2.8,94.8,Meets Expectations
26889,3719,2023-12-31,1040,3.6,78.1,Exceeds Expectations
26890,3719,2024-06-30,1040,2.7,100.0,Meets Expectations
26891,3719,2024-12-31,1040,2.6,89.3,Meets Expectations
26892,3720,2020-12-31,1036,4.3,94.5,Exceeds Expectations
26893,3720,2021-06-30,1036,3.3,89.9,Meets Expectations
26894,3720,2021-12-31,1036,3.5,85.9,Exceeds Expectations
26895,3720,2022-06-30,1036,3.2,77.7,Meets Expectations
26896,3720,2022-12-31,1036,2.9,91.8,Meets Expectations
26897,3720,2023-06-30,1036,3.3,73.7,Meets Expectations
26898,3720,2023-12-31,1036,2.4,100.0,Below Expectations
26899,3720,2024-06-30,1036,3.2,86.5,Meets Expectations
26900,3721,2018-06-30,1039,3.0,82.7,Meets Expectations
26901,3721,2018-12-31,1039,2.9,81.0,Meets Expectations
26902,3721,2019-06-30,1039,3.1,63.0,Meets Expectations
26903,3721,2019-12-31,1039,3.0,69.3,Meets Expectations
26904,3721,2020-06-30,1039,3.2,70.6,Meets Expectations
26905,3721,2020-12-31,1039,3.4,86.8,Meets Expectations
26906,3721,2021-06-30,1039,4.2,64.3,Exceeds Expectations
26907,3721,2021-12-31,1039,4.2,83.2,Exceeds Expectations
26908,3721,2022-06-30,1039,3.1,63.4,Meets Expectations
26909,3721,2022-12-31,1039,2.3,90.4,Below Expectations
26910,3721,2023-06-30,1039,4.3,65.5,Exceeds Expectations
26911,3721,2023-12-31,1039,2.9,90.7,Meets Expectations
26912,3721,2024-06-30,1039,3.8,87.9,Exceeds Expectations
26913,3721,2024-12-31,1039,3.8,69.6,Exceeds Expectations
26914,3722,2024-06-30,1073,2.5,100.0,Meets Expectations
26915,3722,2024-12-31,1073,5.0,93.8,Exceptional
26916,3723,2022-12-31,1028,4.3,82.2,Exceeds Expectations
26917,3723,2023-06-30,1028,3.6,89.0,Exceeds Expectations
26918,3723,2023-12-31,1028,2.4,94.7,Below Expectations
26919,3723,2024-06-30,1028,4.2,81.7,Exceeds Expectations
26920,3723,2024-12-31,1028,3.9,74.9,Exceeds Expectations
26921,3724,2020-12-31,1034,3.1,78.7,Meets Expectations
26922,3724,2021-06-30,1034,2.9,70.4,Meets Expectations
26923,3724,2021-12-31,1034,2.9,93.5,Meets Expectations
26924,3724,2022-06-30,1034,3.5,81.2,Exceeds Expectations
26925,3724,2022-12-31,1034,4.8,85.8,Exceptional
26926,3724,2023-06-30,1034,4.1,91.2,Exceeds Expectations
26927,3724,2023-12-31,1034,3.3,75.8,Meets Expectations
26928,3724,2024-06-30,1034,3.1,80.1,Meets Expectations
