history_id,employee_id,job_id,department_id,location_id,salary,start_date,end_date,change_reason
6012,3514,49,30,12,77100,2021-10-23,2024-10-01,New Hire
6013,3514,49,30,12,71300,2024-10-01,,Department Restructure
6014,3515,25,12,10,127500,2019-10-08,2022-11-15,New Hire
6015,3515,25,12,10,107800,2022-11-15,2024-04-12,Lateral Move
6016,3515,23,12,10,54400,2024-04-12,,Manager Request
6017,3516,25,12,14,120800,2020-11-09,2024-12-18,New Hire
6018,3516,25,12,14,129500,2024-12-18,,New Hire
6019,3517,3,1,2,173600,2021-01-09,2023-05-12,New Hire
6020,3517,6,1,2,178500,2023-05-12,,Lateral Move
6021,3518,29,15,10,65900,2017-10-12,2022-05-27,New Hire
6022,3518,30,15,10,99000,2022-05-27,2024-06-10,Performance Based
6023,3518,30,15,10,114500,2024-06-10,,New Hire
6024,3519,24,10,6,81600,2022-05-29,2024-02-10,New Hire
6025,3519,25,10,6,128600,2024-02-10,,Manager Request
6026,3520,25,11,14,127500,2019-10-23,2023-08-07,New Hire
6027,3520,25,11,14,98000,2023-08-07,2024-11-18,Performance Based
6028,3520,25,11,14,98100,2024-11-18,,Lateral Move
6029,3521,46,26,9,98200,2024-04-09,,New Hire
6030,3522,23,11,9,57800,2024-02-08,,New Hire
6031,3523,15,4,8,100200,2021-02-11,,New Hire
6032,3524,6,1,8,187400,2024-04-21,,New Hire
6033,3525,49,30,8,68600,2023-07-14,,New Hire
6034,3526,7,1,12,280300,2015-02-09,2016-09-18,New Hire
6035,3526,3,1,12,154000,2016-09-18,,Manager Request
6036,3527,25,10,12,112100,2022-08-12,2024-12-22,New Hire
6037,3527,26,10,12,68300,2024-12-22,,Manager Request
6038,3528,48,25,8,229200,2023-10-20,,New Hire
6039,3529,37,20,10,135700,2019-06-26,2021-05-28,New Hire
6040,3529,36,20,10,103600,2021-05-28,2024-05-03,New Hire
6041,3529,34,20,10,59800,2024-05-03,,Performance Based
6042,3530,49,28,3,70800,2023-09-30,,New Hire
6043,3531,43,22,3,164100,2019-02-06,2022-04-27,New Hire
6044,3531,42,22,3,73500,2022-04-27,,Department Restructure
6045,3532,47,25,8,137200,2022-01-02,2024-04-21,New Hire
6046,3532,47,25,8,163300,2024-04-21,,Performance Based
6047,3533,46,25,1,103400,2023-11-09,,New Hire
6048,3534,14,3,6,118400,2016-09-16,2019-05-10,New Hire
6049,3534,14,3,6,104200,2019-05-10,2023-07-11,New Hire
6050,3534,14,3,6,125500,2023-07-11,2024-08-02,Promotion
6051,3534,14,3,6,128200,2024-08-02,,Manager Request
6052,3535,43,22,4,172200,2018-10-13,2020-02-10,New Hire
6053,3535,43,22,4,169800,2020-02-10,2021-10-06,Lateral Move
6054,3535,44,22,4,293200,2021-10-06,2023-11-25,Manager Request
6055,3535,42,22,4,61500,2023-11-25,,Promotion
6056,3536,45,23,10,75700,2016-01-05,2019-08-24,New Hire
6057,3536,45,23,10,83600,2019-08-24,2023-06-09,New Hire
6058,3536,45,23,10,84900,2023-06-09,2024-10-10,Manager Request
6059,3536,45,23,10,75500,2024-10-10,,Lateral Move
6060,3537,20,8,13,130200,2019-08-24,2020-09-23,New Hire
6061,3537,19,8,13,113300,2020-09-23,2024-07-04,New Hire
6062,3537,19,8,13,89000,2024-07-04,,Department Restructure
6063,3538,32,16,5,63500,2022-05-20,2024-08-02,New Hire
6064,3538,29,16,5,64900,2024-08-02,,Lateral Move
6065,3539,49,28,12,94700,2020-08-06,2023-03-09,New Hire
6066,3539,49,28,12,88400,2023-03-09,2024-11-07,Department Restructure
6067,3539,50,28,12,48900,2024-11-07,,Department Restructure
6068,3540,16,5,1,134600,2022-06-17,2023-10-23,New Hire
6069,3540,17,5,1,188300,2023-10-23,,Department Restructure
6070,3541,36,18,4,114000,2024-04-01,,New Hire
6071,3542,45,24,10,94700,2018-08-08,2019-10-08,New Hire
6072,3542,45,24,10,65100,2019-10-08,2022-10-14,New Hire
6073,3542,45,24,10,76800,2022-10-14,2023-11-18,Department Restructure
6074,3542,45,24,10,82100,2023-11-18,,Lateral Move
6075,3543,1,1,10,87700,2015-08-25,2020-11-05,New Hire
6076,3543,6,1,10,185500,2020-11-05,2024-08-13,Department Restructure
6077,3543,1,1,10,70700,2024-08-13,,Performance Based
6078,3544,29,17,11,69500,2024-02-02,,New Hire
6079,3545,45,23,12,66900,2021-02-09,,New Hire
6080,3546,20,8,15,127700,2019-10-10,2021-04-24,New Hire
6081,3546,19,8,15,105200,2021-04-24,2023-12-14,Department Restructure
6082,3546,19,8,15,102300,2023-12-14,,Manager Request
6083,3547,2,26,14,95600,2016-07-19,2020-03-20,New Hire
6084,3547,47,26,14,131600,2020-03-20,2021-03-31,New Hire
6085,3547,47,26,14,132700,2021-03-31,2022-11-24,New Hire
6086,3547,46,26,14,122900,2022-11-24,2024-02-04,Performance Based
6087,3547,2,26,14,126400,2024-02-04,,Lateral Move
6088,3548,30,15,14,116900,2024-07-04,,New Hire
6089,3549,25,12,7,114200,2017-05-22,2019-08-30,New Hire
6090,3549,23,12,7,59400,2019-08-30,2023-09-02,New Hire
6091,3549,25,12,7,115500,2023-09-02,2024-12-01,Department Restructure
6092,3549,24,12,7,99000,2024-12-01,,Department Restructure
6093,3550,30,15,11,124300,2016-01-27,2024-04-19,New Hire
6094,3550,29,15,11,65500,2024-04-19,,Manager Request
6095,3551,31,14,7,86600,2022-04-10,2024-05-15,New Hire
6096,3551,31,14,7,71200,2024-05-15,,New Hire
6097,3552,30,16,15,103900,2016-06-01,2018-07-05,New Hire
6098,3552,32,16,15,61900,2018-07-05,2022-06-02,Department Restructure
6099,3552,32,16,15,76500,2022-06-02,2023-06-27,Performance Based
6100,3552,30,16,15,113800,2023-06-27,2024-07-21,New Hire
6101,3552,29,16,15,59700,2024-07-21,,Manager Request
6102,3553,50,29,8,45500,2023-03-08,,New Hire
6103,3554,19,6,12,97800,2019-11-21,2024-06-10,New Hire
6104,3554,21,6,12,188800,2024-06-10,,Manager Request
6105,3555,23,13,11,64000,2024-03-04,,New Hire
6106,3556,4,1,8,184600,2021-07-22,,New Hire
6107,3557,27,11,1,147100,2015-04-17,2017-03-18,New Hire
6108,3557,25,11,1,127600,2017-03-18,2020-01-19,Department Restructure
6109,3557,23,11,1,46500,2020-01-19,2021-11-12,Manager Request
6110,3557,25,11,1,107400,2021-11-12,,Department Restructure
6111,3558,45,23,10,68700,2019-12-15,2024-01-16,New Hire
6112,3558,45,23,10,94200,2024-01-16,,New Hire
6113,3559,17,5,2,188400,2018-12-12,2022-05-14,New Hire
6114,3559,17,5,2,162000,2022-05-14,2023-07-10,Department Restructure
6115,3559,16,5,2,111500,2023-07-10,2024-07-15,New Hire
6116,3559,17,5,2,174900,2024-07-15,,Manager Request
6117,3560,29,14,5,56100,2022-04-26,2024-06-23,New Hire
6118,3560,29,14,5,59300,2024-06-23,,Performance Based
6119,3561,21,6,11,178100,2020-07-09,2022-09-15,New Hire
6120,3561,19,6,11,112700,2022-09-15,2024-05-27,Department Restructure
6121,3561,19,6,11,99500,2024-05-27,,Lateral Move
6122,3562,18,7,9,63100,2023-03-18,,New Hire
6123,3563,30,16,3,96000,2023-06-21,,New Hire
6124,3564,35,20,13,102800,2022-02-13,2023-07-14,New Hire
6125,3564,37,20,13,133600,2023-07-14,,Promotion
6126,3565,2,1,12,122500,2023-10-27,,New Hire
6127,3566,19,8,8,113400,2023-04-02,,New Hire
6128,3567,46,26,8,102200,2022-06-14,2023-07-07,New Hire
6129,3567,46,26,8,112500,2023-07-07,,Department Restructure
6130,3568,37,18,6,155500,2019-01-26,2022-06-25,New Hire
6131,3568,36,18,6,101700,2022-06-25,2023-08-21,Manager Request
6132,3568,37,18,6,124800,2023-08-21,,New Hire
6133,3569,36,21,11,144800,2021-01-10,2022-02-28,New Hire
6134,3569,36,21,11,108200,2022-02-28,,Promotion
6135,3570,20,7,7,132500,2024-08-11,,New Hire
6136,3571,29,16,14,63700,2019-05-28,2021-06-08,New Hire
6137,3571,30,16,14,96000,2021-06-08,2022-11-24,Lateral Move
6138,3571,32,16,14,79900,2022-11-24,,New Hire
6139,3572,25,12,11,111500,2020-09-15,2023-02-22,New Hire
6140,3572,24,12,11,90400,2023-02-22,2024-03-17,New Hire
6141,3572,24,12,11,91600,2024-03-17,,Department Restructure
6142,3573,20,7,9,122000,2024-10-12,,New Hire
6143,3574,45,24,5,74600,2015-09-06,2022-12-19,New Hire
6144,3574,45,24,5,75400,2022-12-19,2024-09-16,Performance Based
6145,3574,45,24,5,93300,2024-09-16,,Promotion
6146,3575,46,27,4,92000,2017-03-22,2021-01-26,New Hire
6147,3575,46,27,4,102800,2021-01-26,2023-10-07,Lateral Move
6148,3575,47,27,4,141500,2023-10-07,2024-12-30,Manager Request
6149,3575,47,27,4,153100,2024-12-30,,Performance Based
6150,3576,29,15,11,73300,2020-07-04,2024-06-26,New Hire
6151,3576,30,15,11,97500,2024-06-26,,Lateral Move
6152,3577,37,21,6,120200,2021-04-25,2022-09-19,New Hire
6153,3577,35,21,6,94600,2022-09-19,,Department Restructure
6154,3578,16,5,4,123500,2018-11-11,2020-06-30,New Hire
6155,3578,17,5,4,165400,2020-06-30,2023-04-14,Department Restructure
6156,3578,17,5,4,186000,2023-04-14,2024-07-13,Lateral Move
6157,3578,17,5,4,150800,2024-07-13,,Performance Based
6158,3579,50,30,13,56900,2023-09-01,,New Hire
6159,3580,18,7,10,79900,2023-02-21,,New Hire
6160,3581,23,12,15,62700,2024-03-04,,New Hire
6161,3582,15,4,6,123600,2020-07-28,2021-09-20,New Hire
6162,3582,15,4,6,128800,2021-09-20,2024-12-22,Lateral Move
6163,3582,15,4,6,139400,2024-12-22,,New Hire
6164,3583,36,21,2,148800,2023-12-18,,New Hire
6165,3584,50,30,1,51900,2019-01-08,2024-06-06,New Hire
6166,3584,50,30,1,53700,2024-06-06,,Lateral Move
6167,3585,29,16,2,65900,2016-03-20,2023-12-04,New Hire
6168,3585,29,16,2,68700,2023-12-04,2024-12-07,Lateral Move
6169,3585,30,16,2,114100,2024-12-07,,Performance Based
6170,3586,14,3,13,123200,2019-03-19,2023-08-17,New Hire
6171,3586,14,3,13,99100,2023-08-17,2024-09-04,New Hire
6172,3586,14,3,13,123100,2024-09-04,,Manager Request
6173,3587,47,25,7,126400,2017-11-24,2023-02-18,New Hire
6174,3587,46,25,7,92900,2023-02-18,2024-06-30,Performance Based
6175,3587,48,25,7,205900,2024-06-30,,New Hire
6176,3588,49,30,14,77700,2017-08-20,2022-07-30,New Hire
6177,3588,49,30,14,76900,2022-07-30,2023-08-13,Promotion
6178,3588,50,30,14,57300,2023-08-13,2024-09-06,Department Restructure
6179,3588,50,30,14,59100,2024-09-06,,Performance Based
6180,3589,23,11,10,53700,2020-07-20,2022-09-28,New Hire
6181,3589,23,11,10,50400,2022-09-28,2024-04-19,Performance Based
6182,3589,24,11,10,70900,2024-04-19,,New Hire
6183,3590,49,30,3,92400,2022-11-27,2024-03-19,New Hire
6184,3590,50,30,3,48700,2024-03-19,,Performance Based
6185,3591,3,26,14,167300,2020-12-19,2023-04-09,New Hire
6186,3591,2,26,14,127500,2023-04-09,2024-10-20,New Hire
6187,3591,47,26,14,165400,2024-10-20,,Lateral Move
6188,3592,35,21,11,72300,2019-02-25,2020-11-13,New Hire
6189,3592,36,21,11,118900,2020-11-13,,Manager Request
6190,3593,45,24,8,68200,2017-11-15,2019-06-10,New Hire
6191,3593,45,24,8,88400,2019-06-10,2022-06-13,New Hire
6192,3593,45,24,8,75900,2022-06-13,2023-07-04,Lateral Move
6193,3593,45,24,8,67100,2023-07-04,,New Hire
6194,3594,15,4,9,113200,2015-04-14,2020-11-14,New Hire
6195,3594,15,4,9,142200,2020-11-14,2022-06-26,New Hire
6196,3594,15,4,9,124300,2022-06-26,2024-06-23,Department Restructure
6197,3594,15,4,9,112800,2024-06-23,,Manager Request
6198,3595,24,10,11,83100,2021-11-28,2023-03-15,New Hire
6199,3595,23,10,11,47300,2023-03-15,,New Hire
6200,3596,40,19,10,106900,2022-08-13,2023-11-15,New Hire
6201,3596,40,19,10,115700,2023-11-15,,Lateral Move
6202,3597,29,15,2,62800,2023-10-14,,New Hire
6203,3598,34,20,2,59900,2023-03-18,,New Hire
6204,3599,39,19,13,79700,2019-12-23,2021-09-27,New Hire
6205,3599,41,19,13,284900,2021-09-27,2023-04-06,Department Restructure
6206,3599,39,19,13,78000,2023-04-06,,Promotion
6207,3600,30,17,14,107100,2019-12-20,2024-07-31,New Hire
6208,3600,30,17,14,111200,2024-07-31,,Promotion
6209,3601,18,7,13,66400,2018-07-29,2021-05-24,New Hire
6210,3601,21,7,13,192100,2021-05-24,2023-05-08,Promotion
6211,3601,19,7,13,100800,2023-05-08,2024-09-09,Promotion
6212,3601,21,7,13,185000,2024-09-09,,New Hire
6213,3602,29,17,11,66200,2021-03-27,2023-03-14,New Hire
6214,3602,29,17,11,68600,2023-03-14,,Lateral Move
6215,3603,36,20,5,125100,2020-02-01,2021-04-06,New Hire
6216,3603,36,20,5,149700,2021-04-06,2022-12-10,Manager Request
6217,3603,36,20,5,122000,2022-12-10,,Performance Based
6218,3604,3,26,9,142300,2022-09-10,2024-03-26,New Hire
6219,3604,47,26,9,143000,2024-03-26,,Manager Request
6220,3605,47,26,3,152100,2016-02-03,2022-05-08,New Hire
6221,3605,2,26,3,128700,2022-05-08,2024-12-06,Performance Based
6222,3605,2,26,3,104300,2024-12-06,,Promotion
6223,3606,50,28,3,47000,2017-10-02,2019-01-21,New Hire
6224,3606,49,28,3,69600,2019-01-21,2023-06-26,New Hire
6225,3606,50,28,3,54300,2023-06-26,2024-12-01,Manager Request
6226,3606,50,28,3,49800,2024-12-01,,Promotion
6227,3607,44,22,11,236900,2023-12-09,,New Hire
6228,3608,27,13,9,135500,2023-10-03,,New Hire
6229,3609,14,3,12,129600,2023-04-16,,New Hire
6230,3610,29,16,13,55900,2015-04-09,2017-08-25,New Hire
6231,3610,29,16,13,61000,2017-08-25,2020-01-29,Manager Request
6232,3610,29,16,13,55900,2020-01-29,2021-03-11,New Hire
6233,3610,32,16,13,67600,2021-03-11,2024-09-25,Lateral Move
6234,3610,32,16,13,70400,2024-09-25,,New Hire
6235,3611,4,1,11,175700,2017-09-19,2019-11-05,New Hire
6236,3611,4,1,11,180900,2019-11-05,2023-02-13,Manager Request
6237,3611,6,1,11,166400,2023-02-13,2024-04-03,Lateral Move
6238,3611,3,1,11,157400,2024-04-03,,Promotion
6239,3612,15,4,10,109800,2015-01-31,2020-08-27,New Hire
6240,3612,15,4,10,135900,2020-08-27,2024-03-11,New Hire
6241,3612,15,4,10,133900,2024-03-11,,New Hire
6242,3613,46,26,6,104500,2019-02-01,2022-03-17,New Hire
6243,3613,47,26,6,141300,2022-03-17,2024-08-19,Promotion
6244,3613,47,26,6,126200,2024-08-19,,Manager Request
6245,3614,21,6,12,171400,2015-11-21,2019-04-18,New Hire
6246,3614,19,6,12,89200,2019-04-18,2021-07-31,Promotion
6247,3614,20,6,12,148000,2021-07-31,2023-12-13,Promotion
6248,3614,20,6,12,126100,2023-12-13,2024-12-14,Lateral Move
6249,3614,18,6,12,77100,2024-12-14,,New Hire
6250,3615,29,14,13,71900,2017-09-16,2019-11-22,New Hire
6251,3615,31,14,13,76700,2019-11-22,2023-08-06,Manager Request
6252,3615,31,14,13,76600,2023-08-06,2024-10-04,Lateral Move
6253,3615,30,14,13,107100,2024-10-04,,Lateral Move
6254,3616,35,18,14,107600,2019-03-09,2023-12-21,New Hire
6255,3616,35,18,14,71400,2023-12-21,,Lateral Move
6256,3617,23,10,5,48300,2016-07-30,2024-12-27,New Hire
6257,3617,25,10,5,107000,2024-12-27,,Lateral Move
6258,3618,26,10,11,86600,2016-12-25,2021-10-11,New Hire
6259,3618,23,10,11,60100,2021-10-11,2023-06-11,Lateral Move
6260,3618,26,10,11,66700,2023-06-11,2024-06-15,Manager Request
6261,3618,25,10,11,106500,2024-06-15,,Promotion
6262,3619,46,25,4,117400,2016-12-18,2021-04-18,New Hire
6263,3619,48,25,4,198100,2021-04-18,2024-10-26,Lateral Move
6264,3619,46,25,4,118900,2024-10-26,,Performance Based
6265,3620,45,24,7,71200,2019-09-03,2020-09-27,New Hire
6266,3620,45,24,7,89000,2020-09-27,2023-02-21,New Hire
6267,3620,45,24,7,90000,2023-02-21,,New Hire
6268,3621,41,19,1,337300,2015-04-04,2020-04-28,New Hire
6269,3621,39,19,1,63300,2020-04-28,2024-10-26,Department Restructure
6270,3621,40,19,1,112800,2024-10-26,,Promotion
6271,3622,32,16,13,75100,2022-03-13,2024-02-06,New Hire
6272,3622,29,16,13,65900,2024-02-06,,Department Restructure
6273,3623,16,5,2,139800,2016-11-21,2021-01-25,New Hire
6274,3623,16,5,2,146700,2021-01-25,,Performance Based
6275,3624,27,13,9,172100,2016-08-21,2020-08-08,New Hire
6276,3624,27,13,9,152700,2020-08-08,2024-12-06,New Hire
6277,3624,27,13,9,141800,2024-12-06,,Manager Request
6278,3625,29,17,7,55400,2021-01-10,2023-06-07,New Hire
6279,3625,30,17,7,99400,2023-06-07,,New Hire
6280,3626,43,22,8,156300,2023-03-10,,New Hire
6281,3627,29,15,14,61300,2024-09-30,,New Hire
6282,3628,25,12,1,120800,2021-03-18,2024-11-16,New Hire
6283,3628,24,12,1,89700,2024-11-16,,Performance Based
6284,3629,37,21,7,158400,2024-09-18,,New Hire
6285,3630,37,20,13,164100,2019-02-14,2020-03-27,New Hire
6286,3630,37,20,13,161800,2020-03-27,2022-07-28,New Hire
6287,3630,35,20,13,78100,2022-07-28,,Promotion
6288,3631,26,10,9,66500,2021-04-19,2023-07-06,New Hire
6289,3631,25,10,9,126000,2023-07-06,,New Hire
6290,3632,37,21,2,159900,2015-08-12,2018-01-16,New Hire
6291,3632,37,21,2,151700,2018-01-16,2022-05-23,New Hire
6292,3632,37,21,2,141300,2022-05-23,2023-08-15,Department Restructure
6293,3632,36,21,2,137300,2023-08-15,2024-11-05,Lateral Move
6294,3632,35,21,2,99700,2024-11-05,,Performance Based
6295,3633,4,1,7,173800,2020-07-19,2022-07-22,New Hire
6296,3633,2,1,7,100500,2022-07-22,2024-06-22,Performance Based
6297,3633,4,1,7,173100,2024-06-22,,Manager Request
6298,3634,29,14,10,71000,2017-09-22,2019-06-06,New Hire
6299,3634,30,14,10,116600,2019-06-06,2022-12-21,Department Restructure
6300,3634,30,14,10,116700,2022-12-21,2024-05-02,New Hire
6301,3634,30,14,10,113600,2024-05-02,,Performance Based
6302,3635,45,23,13,72300,2022-07-21,2024-08-01,New Hire
6303,3635,45,23,13,85900,2024-08-01,,Department Restructure
6304,3636,45,23,13,92100,2024-03-18,,New Hire
6305,3637,50,28,15,65000,2017-06-15,2023-01-14,New Hire
6306,3637,49,28,15,83600,2023-01-14,2024-05-06,New Hire
6307,3637,50,28,15,58900,2024-05-06,,Department Restructure
6308,3638,18,9,11,80800,2022-11-13,2024-03-06,New Hire
6309,3638,45,9,11,78300,2024-03-06,,Promotion
6310,3639,30,16,13,121400,2016-03-15,2020-08-19,New Hire
6311,3639,32,16,13,71800,2020-08-19,2022-01-05,Manager Request
6312,3639,30,16,13,117800,2022-01-05,2023-05-05,Promotion
6313,3639,29,16,13,65300,2023-05-05,2024-08-06,Performance Based
6314,3639,30,16,13,106000,2024-08-06,,Performance Based
6315,3640,23,13,9,56400,2017-12-09,2023-05-30,New Hire
6316,3640,24,13,9,79500,2023-05-30,2024-08-15,Performance Based
6317,3640,23,13,9,51500,2024-08-15,,New Hire
6318,3641,27,11,10,139800,2015-08-08,2020-10-06,New Hire
6319,3641,25,11,10,95400,2020-10-06,2022-03-04,Promotion
6320,3641,24,11,10,86000,2022-03-04,2024-07-02,Department Restructure
6321,3641,24,11,10,87800,2024-07-02,,Performance Based
6322,3642,23,11,9,58000,2019-10-26,2022-04-18,New Hire
6323,3642,24,11,9,99900,2022-04-18,2024-04-05,Department Restructure
6324,3642,27,11,9,165400,2024-04-05,,Lateral Move
6325,3643,49,30,8,81900,2023-05-31,,New Hire
6326,3644,35,21,8,86700,2020-09-16,2023-09-17,New Hire
6327,3644,36,21,8,124200,2023-09-17,2024-12-28,Performance Based
6328,3644,37,21,8,122000,2024-12-28,,Lateral Move
6329,3645,4,1,12,204600,2016-05-14,2023-02-02,New Hire
6330,3645,3,1,12,142500,2023-02-02,2024-05-11,New Hire
6331,3645,7,1,12,288700,2024-05-11,,Department Restructure
6332,3646,35,21,13,95900,2023-04-03,,New Hire
6333,3647,2,26,1,106500,2017-10-07,2023-07-19,New Hire
6334,3647,3,26,1,151400,2023-07-19,2024-12-12,New Hire
6335,3647,3,26,1,172600,2024-12-12,,New Hire
6336,3648,36,21,3,114500,2016-11-23,2020-01-10,New Hire
6337,3648,35,21,3,104900,2020-01-10,2021-09-09,Manager Request
6338,3648,37,21,3,125300,2021-09-09,2022-10-04,New Hire
6339,3648,36,21,3,135200,2022-10-04,2024-01-16,New Hire
6340,3648,36,21,3,113100,2024-01-16,,Manager Request
6341,3649,20,6,7,119800,2024-05-24,,New Hire
6342,3650,44,22,10,271500,2022-05-20,2024-04-28,New Hire
6343,3650,43,22,10,147400,2024-04-28,,New Hire
6344,3651,26,10,1,70500,2021-12-22,2024-04-11,New Hire
6345,3651,23,10,1,51800,2024-04-11,,Performance Based
6346,3652,25,10,7,129700,2022-09-08,2023-12-03,New Hire
6347,3652,26,10,7,71800,2023-12-03,,Department Restructure
6348,3653,46,27,10,91100,2017-04-01,2023-07-16,New Hire
6349,3653,46,27,10,117300,2023-07-16,2024-09-27,Lateral Move
6350,3653,47,27,10,134100,2024-09-27,,Performance Based
6351,3654,35,21,7,79700,2019-04-19,2023-08-15,New Hire
6352,3654,35,21,7,75400,2023-08-15,2024-12-14,Lateral Move
6353,3654,37,21,7,123300,2024-12-14,,Promotion
6354,3655,40,19,11,98200,2021-01-13,2023-04-28,New Hire
6355,3655,40,19,11,108200,2023-04-28,,New Hire
6356,3656,34,20,14,61700,2023-11-27,,New Hire
6357,3657,31,14,11,69400,2023-05-13,,New Hire
6358,3658,19,8,10,91300,2019-03-04,2023-06-10,New Hire
6359,3658,19,8,10,93900,2023-06-10,,Promotion
6360,3659,30,14,10,118400,2016-12-24,2019-02-26,New Hire
6361,3659,31,14,10,69800,2019-02-26,2024-07-11,Promotion
6362,3659,30,14,10,109900,2024-07-11,,Lateral Move
6363,3660,23,11,13,54000,2017-04-20,,New Hire
6364,3661,50,30,13,57200,2020-05-22,2023-03-31,New Hire
6365,3661,50,30,13,55900,2023-03-31,2024-10-20,Performance Based
6366,3661,50,30,13,57700,2024-10-20,,Performance Based
6367,3662,24,11,2,79700,2016-02-02,2018-11-11,New Hire
6368,3662,24,11,2,71500,2018-11-11,2020-09-27,Promotion
6369,3662,24,11,2,73600,2020-09-27,,Promotion
6370,3663,1,1,8,84100,2023-12-18,,New Hire
6371,3664,45,24,5,85000,2020-10-19,2024-10-25,New Hire
6372,3664,45,24,5,80100,2024-10-25,,Promotion
6373,3665,15,4,10,131500,2024-08-07,,New Hire
6374,3666,29,15,15,56600,2023-07-09,,New Hire
6375,3667,24,13,9,94900,2019-09-16,2023-10-24,New Hire
6376,3667,23,13,9,64800,2023-10-24,2024-12-07,Promotion
6377,3667,27,13,9,162200,2024-12-07,,Promotion
6378,3668,42,22,4,59600,2022-06-09,2024-05-09,New Hire
6379,3668,44,22,4,305800,2024-05-09,,Manager Request
6380,3669,37,20,11,145900,2018-09-08,2020-09-30,New Hire
6381,3669,37,20,11,146800,2020-09-30,,Promotion
6382,3670,49,28,15,79500,2018-07-01,2024-08-22,New Hire
6383,3670,50,28,15,58600,2024-08-22,,Promotion
6384,3671,14,3,5,123300,2021-01-12,2024-02-10,New Hire
6385,3671,14,3,5,125400,2024-02-10,,Manager Request
6386,3672,13,2,7,178000,2021-01-20,2022-06-06,New Hire
6387,3672,9,2,7,113900,2022-06-06,,Department Restructure
6388,3673,2,26,13,115200,2023-07-17,,New Hire
6389,3674,13,2,1,154300,2018-08-20,2020-07-29,New Hire
6390,3674,11,2,1,131100,2020-07-29,2023-08-29,New Hire
6391,3674,9,2,1,106400,2023-08-29,2024-10-02,Department Restructure
6392,3674,11,2,1,159600,2024-10-02,,Performance Based
6393,3675,30,15,11,111000,2015-12-15,2017-07-16,New Hire
6394,3675,30,15,11,96800,2017-07-16,2023-10-03,Manager Request
6395,3675,30,15,11,114100,2023-10-03,2024-12-17,Manager Request
6396,3675,29,15,11,74400,2024-12-17,,Manager Request
6397,3676,50,30,6,54200,2020-11-21,2023-05-29,New Hire
6398,3676,50,30,6,54500,2023-05-29,2024-08-21,New Hire
6399,3676,50,30,6,45600,2024-08-21,,Lateral Move
6400,3677,45,24,9,71500,2018-06-03,2021-01-08,New Hire
6401,3677,45,24,9,91100,2021-01-08,2022-06-16,New Hire
6402,3677,45,24,9,76400,2022-06-16,2024-06-07,Department Restructure
6403,3677,45,24,9,65600,2024-06-07,,Manager Request
6404,3678,45,24,8,72000,2021-01-13,2022-02-27,New Hire
6405,3678,45,24,8,82100,2022-02-27,,Performance Based
6406,3679,45,23,6,78500,2017-06-23,2021-07-12,New Hire
6407,3679,45,23,6,90300,2021-07-12,2023-05-19,Promotion
6408,3679,45,23,6,67600,2023-05-19,2024-12-10,Manager Request
6409,3679,45,23,6,76400,2024-12-10,,Promotion
6410,3680,43,22,9,174500,2019-05-13,2021-08-23,New Hire
6411,3680,42,22,9,50600,2021-08-23,,Manager Request
6412,3681,50,29,5,61300,2017-12-25,2020-02-01,New Hire
6413,3681,49,29,5,91400,2020-02-01,2024-12-30,Performance Based
6414,3681,49,29,5,83600,2024-12-30,,Lateral Move
6415,3682,25,10,15,99800,2018-12-25,2019-12-25,New Hire
6416,3682,25,10,15,106900,2019-12-25,2022-03-16,Promotion
6417,3682,26,10,15,68900,2022-03-16,2023-10-01,Performance Based
6418,3682,26,10,15,66000,2023-10-01,,Lateral Move
6419,3683,3,26,3,151400,2020-03-26,2022-11-23,New Hire
6420,3683,2,26,3,97500,2022-11-23,2024-02-02,Department Restructure
6421,3683,3,26,3,135700,2024-02-02,,New Hire
6422,3684,30,15,13,92800,2021-09-14,2024-08-26,New Hire
6423,3684,30,15,13,123500,2024-08-26,,Department Restructure
6424,3685,46,25,1,92400,2021-08-10,,New Hire
6425,3686,25,12,13,112700,2017-09-22,2024-07-28,New Hire
6426,3686,24,12,13,71800,2024-07-28,,Lateral Move
6427,3687,23,12,7,51800,2017-01-12,2020-07-18,New Hire
6428,3687,25,12,7,119500,2020-07-18,2024-06-13,Lateral Move
6429,3687,23,12,7,61600,2024-06-13,,New Hire
6430,3688,49,30,2,90900,2015-06-04,2016-07-31,New Hire
6431,3688,49,30,2,70800,2016-07-31,2022-06-04,Promotion
6432,3688,50,30,2,56400,2022-06-04,2024-07-08,Department Restructure
6433,3688,49,30,2,65500,2024-07-08,,Performance Based
6434,3689,47,27,12,154200,2023-06-18,,New Hire
6435,3690,41,19,9,271900,2018-07-15,2020-03-05,New Hire
6436,3690,39,19,9,70300,2020-03-05,2024-06-15,Department Restructure
6437,3690,39,19,9,79200,2024-06-15,,Department Restructure
6438,3691,50,30,2,53000,2015-11-14,2018-07-19,New Hire
6439,3691,50,30,2,60000,2018-07-19,2021-09-10,Manager Request
6440,3691,50,30,2,54000,2021-09-10,2023-01-26,Promotion
6441,3691,50,30,2,62700,2023-01-26,2024-03-14,Manager Request
6442,3691,50,30,2,56400,2024-03-14,,Manager Request
6443,3692,31,14,11,77200,2015-01-05,2017-03-08,New Hire
6444,3692,30,14,11,105200,2017-03-08,2024-06-21,New Hire
6445,3692,31,14,11,69600,2024-06-21,,New Hire
6446,3693,49,29,10,86200,2015-03-10,2022-09-26,New Hire
