training_id,employee_id,course_name,course_category,completion_date,score,passed
37399,3451,Workplace Harassment Prevention,Compliance,2020-04-30,72.2,Yes
37400,3451,Advanced Excel,Technical,2018-03-13,94.1,Yes
37401,3451,Cybersecurity Awareness,Security,2018-09-21,96.2,Yes
37402,3451,Workplace Harassment Prevention,Compliance,2021-03-02,63.6,No
37403,3451,Data Privacy & GDPR,Compliance,2020-12-28,73.5,Yes
37404,3451,Cybersecurity Awareness,Security,2015-06-21,79.5,Yes
37405,3451,Customer Service Excellence,Customer Success,2021-10-02,66.6,No
37406,3451,Project Management Professional,Management,2023-02-23,96.4,Yes
37407,3451,Project Management Professional,Management,2015-02-01,90.3,Yes
37408,3451,Cloud Computing Essentials,Technical,2022-11-14,100.0,Yes
37409,3451,Cloud Computing Essentials,Technical,2017-06-05,88.4,Yes
37410,3452,Power BI Fundamentals,Technical,2020-02-16,79.7,Yes
37411,3452,Financial Modeling,Finance,2018-08-17,78.3,Yes
37412,3452,Cloud Computing Essentials,Technical,2020-06-12,81.4,Yes
37413,3452,Python for Data Analysis,Technical,2017-12-14,90.8,Yes
37414,3452,Business Writing,Soft Skills,2019-09-07,93.2,Yes
37415,3452,Change Management,Management,2018-05-11,77.1,Yes
37416,3452,Python for Data Analysis,Technical,2023-03-11,57.0,No
37417,3452,Unconscious Bias Training,DEI,2019-12-30,67.7,No
37418,3452,Cloud Computing Essentials,Technical,2022-04-21,100.0,Yes
37419,3452,SQL for Analysts,Technical,2019-05-09,93.2,Yes
37420,3452,Power BI Fundamentals,Technical,2019-12-06,71.3,Yes
37421,3452,Machine Learning Basics,Technical,2020-03-13,90.0,Yes
37422,3452,Machine Learning Basics,Technical,2017-11-24,74.0,Yes
37423,3452,Business Writing,Soft Skills,2022-05-19,76.8,Yes
37424,3452,Cloud Computing Essentials,Technical,2023-03-03,59.1,No
37425,3452,Workplace Harassment Prevention,Compliance,2022-10-23,41.9,No
37426,3452,Supply Chain Management,Operations,2022-01-28,80.9,Yes
37427,3452,Python for Data Analysis,Technical,2021-07-27,67.2,No
37428,3452,Business Writing,Soft Skills,2023-07-15,65.8,No
37429,3452,Cybersecurity Awareness,Security,2018-10-08,77.1,Yes
37430,3452,Leadership Fundamentals,Leadership,2024-06-15,75.4,Yes
37431,3452,Power BI Fundamentals,Technical,2019-08-08,78.6,Yes
37432,3453,Workplace Harassment Prevention,Compliance,2024-01-28,81.0,Yes
37433,3453,Risk & Compliance Fundamentals,Compliance,2023-05-22,63.1,No
37434,3453,Cloud Computing Essentials,Technical,2024-12-29,100.0,Yes
37435,3453,SQL for Analysts,Technical,2024-12-18,87.8,Yes
37436,3453,Presentation Skills,Soft Skills,2022-12-07,77.6,Yes
37437,3453,Business Writing,Soft Skills,2024-04-14,80.4,Yes
37438,3453,Agile & Scrum Fundamentals,Technical,2023-08-03,64.0,No
37439,3453,Unconscious Bias Training,DEI,2022-09-30,72.7,Yes
37440,3454,Customer Service Excellence,Customer Success,2023-10-09,87.9,Yes
37441,3454,Supply Chain Management,Operations,2023-11-06,78.0,Yes
37442,3454,Customer Service Excellence,Customer Success,2021-05-10,91.2,Yes
37443,3454,Workplace Harassment Prevention,Compliance,2024-08-12,86.0,Yes
37444,3454,SQL for Analysts,Technical,2022-12-12,100.0,Yes
37445,3454,Financial Modeling,Finance,2024-09-20,71.3,Yes
37446,3454,Power BI Fundamentals,Technical,2021-04-30,69.8,No
37447,3454,SQL for Analysts,Technical,2021-07-18,88.0,Yes
37448,3454,Unconscious Bias Training,DEI,2022-12-13,95.6,Yes
37449,3454,Power BI Fundamentals,Technical,2023-07-24,67.8,No
37450,3454,Customer Service Excellence,Customer Success,2021-09-06,71.4,Yes
37451,3454,Risk & Compliance Fundamentals,Compliance,2024-02-13,42.8,No
37452,3455,Power BI Fundamentals,Technical,2023-04-06,97.9,Yes
37453,3455,Python for Data Analysis,Technical,2018-09-25,79.8,Yes
37454,3455,Diversity & Inclusion,DEI,2018-04-22,55.8,No
37455,3455,Risk & Compliance Fundamentals,Compliance,2023-08-19,78.0,Yes
37456,3455,Power BI Fundamentals,Technical,2017-06-04,53.9,No
37457,3455,Risk & Compliance Fundamentals,Compliance,2023-02-18,87.6,Yes
37458,3455,Change Management,Management,2021-11-15,78.6,Yes
37459,3455,Manager Effectiveness,Leadership,2017-03-16,79.5,Yes
37460,3455,Presentation Skills,Soft Skills,2018-12-11,97.3,Yes
37461,3455,Unconscious Bias Training,DEI,2018-10-29,63.4,No
37462,3455,Supply Chain Management,Operations,2019-05-21,56.1,No
37463,3455,Supply Chain Management,Operations,2017-03-20,72.6,Yes
37464,3455,Presentation Skills,Soft Skills,2019-10-19,69.9,No
37465,3455,Effective Communication,Soft Skills,2017-09-07,62.5,No
37466,3455,Power BI Fundamentals,Technical,2017-11-06,92.0,Yes
37467,3455,Customer Service Excellence,Customer Success,2016-08-18,68.9,No
37468,3455,Effective Communication,Soft Skills,2017-10-31,68.2,No
37469,3455,Supply Chain Management,Operations,2021-11-06,98.2,Yes
37470,3455,Manager Effectiveness,Leadership,2017-12-02,97.8,Yes
37471,3455,Financial Modeling,Finance,2023-12-28,71.5,Yes
37472,3455,Presentation Skills,Soft Skills,2023-08-18,86.2,Yes
37473,3455,Risk & Compliance Fundamentals,Compliance,2021-11-01,68.6,No
37474,3455,Cybersecurity Awareness,Security,2023-08-07,85.1,Yes
37475,3455,Manager Effectiveness,Leadership,2023-10-04,79.4,Yes
37476,3455,Data Privacy & GDPR,Compliance,2018-03-25,64.2,No
37477,3455,Python for Data Analysis,Technical,2017-11-23,83.2,Yes
37478,3455,Financial Modeling,Finance,2024-05-25,67.2,No
37479,3456,Python for Data Analysis,Technical,2022-11-08,78.1,Yes
37480,3456,Advanced Excel,Technical,2022-02-09,73.7,Yes
37481,3456,Diversity & Inclusion,DEI,2023-06-25,83.3,Yes
37482,3456,Negotiation Skills,Soft Skills,2023-05-02,79.5,Yes
37483,3456,Data Privacy & GDPR,Compliance,2022-09-14,65.0,No
37484,3456,Cybersecurity Awareness,Security,2022-11-06,88.4,Yes
37485,3456,Unconscious Bias Training,DEI,2020-12-17,78.7,Yes
37486,3456,Agile & Scrum Fundamentals,Technical,2022-06-04,77.6,Yes
37487,3456,Negotiation Skills,Soft Skills,2024-06-20,69.3,No
37488,3456,Power BI Fundamentals,Technical,2024-08-15,90.2,Yes
37489,3456,Effective Communication,Soft Skills,2021-02-01,67.7,No
37490,3456,Cloud Computing Essentials,Technical,2022-01-25,72.2,Yes
37491,3456,Project Management Professional,Management,2022-07-25,65.6,No
37492,3456,Leadership Fundamentals,Leadership,2021-10-05,88.3,Yes
37493,3457,Risk & Compliance Fundamentals,Compliance,2024-09-06,63.4,No
37494,3457,Agile & Scrum Fundamentals,Technical,2017-10-30,76.2,Yes
37495,3457,Cloud Computing Essentials,Technical,2022-03-27,80.1,Yes
37496,3457,Financial Modeling,Finance,2024-04-01,81.8,Yes
37497,3457,Change Management,Management,2024-08-06,90.6,Yes
37498,3457,Presentation Skills,Soft Skills,2018-08-25,85.0,Yes
37499,3457,Financial Modeling,Finance,2024-04-22,84.8,Yes
37500,3457,Change Management,Management,2021-08-10,64.2,No
37501,3457,Strategic Thinking,Leadership,2018-11-23,92.0,Yes
37502,3457,Manager Effectiveness,Leadership,2023-05-09,83.4,Yes
37503,3457,Change Management,Management,2018-03-14,87.1,Yes
37504,3457,Change Management,Management,2019-11-16,75.0,Yes
37505,3457,SQL for Analysts,Technical,2020-11-07,84.9,Yes
37506,3457,Change Management,Management,2017-06-15,73.4,Yes
37507,3457,Presentation Skills,Soft Skills,2021-08-10,78.7,Yes
37508,3457,Diversity & Inclusion,DEI,2021-04-20,65.9,No
37509,3457,Change Management,Management,2017-06-27,71.5,Yes
37510,3457,Manager Effectiveness,Leadership,2022-03-28,73.5,Yes
37511,3457,Negotiation Skills,Soft Skills,2022-11-05,73.1,Yes
37512,3457,Customer Service Excellence,Customer Success,2020-11-10,92.3,Yes
37513,3457,Financial Modeling,Finance,2021-03-18,79.7,Yes
37514,3457,Change Management,Management,2017-06-19,58.2,No
37515,3457,Agile & Scrum Fundamentals,Technical,2023-10-13,99.8,Yes
37516,3457,Machine Learning Basics,Technical,2024-12-01,75.4,Yes
37517,3457,Customer Service Excellence,Customer Success,2021-02-28,88.6,Yes
37518,3458,SQL for Analysts,Technical,2022-02-14,67.9,No
37519,3458,Advanced Excel,Technical,2022-02-28,76.9,Yes
37520,3458,Advanced Excel,Technical,2021-09-18,100.0,Yes
37521,3458,Data Privacy & GDPR,Compliance,2021-05-04,100.0,Yes
37522,3458,Unconscious Bias Training,DEI,2023-12-25,83.5,Yes
37523,3458,Supply Chain Management,Operations,2021-05-04,56.4,No
37524,3458,Financial Modeling,Finance,2024-05-24,59.9,No
37525,3458,Strategic Thinking,Leadership,2023-07-05,81.6,Yes
37526,3458,Presentation Skills,Soft Skills,2023-06-25,83.8,Yes
37527,3458,Effective Communication,Soft Skills,2023-03-19,91.9,Yes
37528,3458,Agile & Scrum Fundamentals,Technical,2023-03-30,73.0,Yes
37529,3458,Workplace Harassment Prevention,Compliance,2023-09-04,73.5,Yes
37530,3458,Leadership Fundamentals,Leadership,2022-01-03,78.2,Yes
37531,3458,Supply Chain Management,Operations,2023-11-29,80.3,Yes
37532,3459,Negotiation Skills,Soft Skills,2024-07-12,71.8,Yes
37533,3459,Cybersecurity Awareness,Security,2024-09-11,84.7,Yes
37534,3459,Change Management,Management,2024-08-20,65.5,No
37535,3459,Diversity & Inclusion,DEI,2024-09-06,85.0,Yes
37536,3460,Effective Communication,Soft Skills,2015-11-10,85.0,Yes
37537,3460,Cloud Computing Essentials,Technical,2021-10-14,42.8,No
37538,3460,Cloud Computing Essentials,Technical,2021-01-16,70.9,Yes
37539,3460,Advanced Excel,Technical,2019-04-17,96.2,Yes
37540,3460,Diversity & Inclusion,DEI,2020-01-29,93.7,Yes
37541,3460,Change Management,Management,2016-10-23,80.7,Yes
37542,3460,Advanced Excel,Technical,2021-08-09,97.5,Yes
37543,3460,Workplace Harassment Prevention,Compliance,2018-06-13,97.2,Yes
37544,3460,SQL for Analysts,Technical,2019-09-20,100.0,Yes
37545,3460,Project Management Professional,Management,2019-07-29,77.0,Yes
37546,3460,Project Management Professional,Management,2019-07-17,52.3,No
37547,3460,Cybersecurity Awareness,Security,2016-09-02,91.9,Yes
37548,3460,Project Management Professional,Management,2017-08-09,94.7,Yes
37549,3460,Cybersecurity Awareness,Security,2018-08-23,82.5,Yes
37550,3460,Financial Modeling,Finance,2016-10-25,79.1,Yes
37551,3460,Customer Service Excellence,Customer Success,2017-03-07,99.9,Yes
37552,3460,Supply Chain Management,Operations,2020-09-18,61.7,No
37553,3460,Machine Learning Basics,Technical,2018-02-26,97.3,Yes
37554,3460,Project Management Professional,Management,2015-03-23,81.3,Yes
37555,3460,Project Management Professional,Management,2016-05-16,75.3,Yes
37556,3460,Unconscious Bias Training,DEI,2021-11-01,73.9,Yes
37557,3460,Advanced Excel,Technical,2017-09-16,93.3,Yes
37558,3460,Supply Chain Management,Operations,2018-01-10,70.2,Yes
37559,3461,Business Writing,Soft Skills,2020-10-31,82.6,Yes
37560,3461,Python for Data Analysis,Technical,2020-04-29,64.4,No
37561,3461,Negotiation Skills,Soft Skills,2022-02-02,69.6,No
37562,3461,Risk & Compliance Fundamentals,Compliance,2020-02-28,62.9,No
37563,3461,Negotiation Skills,Soft Skills,2022-04-24,81.3,Yes
37564,3461,Supply Chain Management,Operations,2021-07-19,66.1,No
37565,3461,Leadership Fundamentals,Leadership,2021-11-29,84.0,Yes
37566,3461,Manager Effectiveness,Leadership,2023-09-13,74.1,Yes
37567,3461,Business Writing,Soft Skills,2018-12-24,88.1,Yes
37568,3461,Python for Data Analysis,Technical,2024-01-14,73.9,Yes
37569,3461,Business Writing,Soft Skills,2019-09-10,74.8,Yes
37570,3461,Business Writing,Soft Skills,2020-02-09,72.5,Yes
37571,3461,Strategic Thinking,Leadership,2024-03-23,66.1,No
37572,3461,Business Writing,Soft Skills,2022-10-11,58.9,No
37573,3461,Effective Communication,Soft Skills,2022-07-15,87.7,Yes
37574,3461,Negotiation Skills,Soft Skills,2019-05-15,89.7,Yes
37575,3461,Manager Effectiveness,Leadership,2021-12-27,100.0,Yes
37576,3461,Advanced Excel,Technical,2021-05-30,74.2,Yes
37577,3461,Workplace Harassment Prevention,Compliance,2019-08-28,71.5,Yes
37578,3461,Agile & Scrum Fundamentals,Technical,2024-04-16,72.3,Yes
37579,3461,Power BI Fundamentals,Technical,2018-12-12,67.3,No
37580,3462,Manager Effectiveness,Leadership,2020-05-04,78.7,Yes
37581,3462,Cybersecurity Awareness,Security,2019-07-18,74.2,Yes
37582,3462,Strategic Thinking,Leadership,2019-09-20,73.2,Yes
37583,3462,Advanced Excel,Technical,2018-09-27,95.1,Yes
37584,3462,Power BI Fundamentals,Technical,2019-02-03,92.3,Yes
37585,3462,Risk & Compliance Fundamentals,Compliance,2022-04-04,88.6,Yes
37586,3462,Project Management Professional,Management,2020-11-15,61.9,No
37587,3462,Financial Modeling,Finance,2024-12-10,65.4,No
37588,3462,Risk & Compliance Fundamentals,Compliance,2021-03-04,54.8,No
37589,3462,Supply Chain Management,Operations,2020-09-09,86.1,Yes
37590,3462,Project Management Professional,Management,2020-01-06,84.4,Yes
37591,3462,Machine Learning Basics,Technical,2018-06-27,70.7,Yes
37592,3462,Financial Modeling,Finance,2018-04-24,89.0,Yes
37593,3462,Project Management Professional,Management,2017-11-22,89.8,Yes
37594,3462,Workplace Harassment Prevention,Compliance,2022-05-21,68.0,No
37595,3462,Risk & Compliance Fundamentals,Compliance,2018-08-20,75.2,Yes
37596,3462,Cybersecurity Awareness,Security,2023-11-28,64.3,No
37597,3462,Effective Communication,Soft Skills,2021-05-30,91.9,Yes
37598,3462,SQL for Analysts,Technical,2024-06-18,64.5,No
37599,3462,Negotiation Skills,Soft Skills,2020-07-13,90.2,Yes
37600,3462,SQL for Analysts,Technical,2023-11-09,76.1,Yes
37601,3462,Cybersecurity Awareness,Security,2022-02-05,66.0,No
37602,3462,SQL for Analysts,Technical,2017-10-29,88.2,Yes
37603,3462,Change Management,Management,2023-09-20,70.0,Yes
37604,3462,Manager Effectiveness,Leadership,2022-08-13,70.8,Yes
37605,3463,Machine Learning Basics,Technical,2024-08-06,68.6,No
37606,3463,Cloud Computing Essentials,Technical,2021-09-13,81.4,Yes
37607,3463,Financial Modeling,Finance,2023-12-01,84.1,Yes
37608,3463,Customer Service Excellence,Customer Success,2020-06-23,73.0,Yes
37609,3463,Python for Data Analysis,Technical,2022-04-22,68.4,No
37610,3463,Cloud Computing Essentials,Technical,2020-08-07,85.2,Yes
37611,3463,Business Writing,Soft Skills,2021-06-29,75.5,Yes
37612,3463,Risk & Compliance Fundamentals,Compliance,2021-04-30,71.8,Yes
37613,3463,Customer Service Excellence,Customer Success,2022-07-16,66.2,No
37614,3463,Manager Effectiveness,Leadership,2022-05-09,52.6,No
37615,3463,Strategic Thinking,Leadership,2022-08-13,100.0,Yes
37616,3463,Cloud Computing Essentials,Technical,2023-11-25,80.0,Yes
37617,3463,Cybersecurity Awareness,Security,2024-04-30,74.5,Yes
37618,3463,Effective Communication,Soft Skills,2022-07-16,56.6,No
37619,3463,Unconscious Bias Training,DEI,2022-10-05,89.3,Yes
37620,3463,Agile & Scrum Fundamentals,Technical,2021-05-14,82.3,Yes
37621,3464,Risk & Compliance Fundamentals,Compliance,2022-09-19,91.9,Yes
37622,3464,Customer Service Excellence,Customer Success,2021-06-06,78.2,Yes
37623,3464,Diversity & Inclusion,DEI,2022-09-03,67.7,No
37624,3464,Financial Modeling,Finance,2024-01-27,85.8,Yes
37625,3464,SQL for Analysts,Technical,2022-11-22,79.6,Yes
37626,3464,Leadership Fundamentals,Leadership,2024-05-26,81.1,Yes
37627,3464,Diversity & Inclusion,DEI,2024-07-07,69.2,No
37628,3464,Change Management,Management,2022-05-31,82.0,Yes
37629,3464,Business Writing,Soft Skills,2023-12-26,74.7,Yes
37630,3464,Unconscious Bias Training,DEI,2024-05-28,71.5,Yes
37631,3464,Manager Effectiveness,Leadership,2021-12-28,74.4,Yes
37632,3465,Effective Communication,Soft Skills,2022-09-30,63.4,No
37633,3465,Unconscious Bias Training,DEI,2024-09-29,65.2,No
37634,3465,Agile & Scrum Fundamentals,Technical,2020-01-30,70.3,Yes
37635,3465,Strategic Thinking,Leadership,2022-11-01,76.5,Yes
37636,3465,Project Management Professional,Management,2023-09-19,100.0,Yes
37637,3465,Manager Effectiveness,Leadership,2023-08-18,84.0,Yes
37638,3465,Machine Learning Basics,Technical,2022-07-10,71.1,Yes
37639,3465,Diversity & Inclusion,DEI,2022-09-24,65.0,No
37640,3465,Manager Effectiveness,Leadership,2022-05-27,100.0,Yes
37641,3465,Data Privacy & GDPR,Compliance,2022-08-31,81.0,Yes
37642,3465,Python for Data Analysis,Technical,2023-07-28,61.0,No
37643,3465,Project Management Professional,Management,2022-12-11,77.4,Yes
37644,3465,Cybersecurity Awareness,Security,2023-01-09,69.8,No
37645,3465,Financial Modeling,Finance,2020-12-04,84.3,Yes
37646,3465,Business Writing,Soft Skills,2022-08-13,100.0,Yes
37647,3465,Financial Modeling,Finance,2022-11-18,76.6,Yes
37648,3466,Data Privacy & GDPR,Compliance,2017-03-08,86.2,Yes
37649,3466,Power BI Fundamentals,Technical,2017-04-29,80.2,Yes
37650,3466,Agile & Scrum Fundamentals,Technical,2017-04-02,84.2,Yes
37651,3466,Effective Communication,Soft Skills,2017-08-17,85.3,Yes
37652,3467,Advanced Excel,Technical,2023-09-26,96.0,Yes
37653,3467,Unconscious Bias Training,DEI,2024-02-02,76.7,Yes
37654,3467,Cybersecurity Awareness,Security,2023-12-28,77.2,Yes
37655,3467,Customer Service Excellence,Customer Success,2023-10-20,52.3,No
37656,3467,Python for Data Analysis,Technical,2024-02-27,76.8,Yes
37657,3468,Power BI Fundamentals,Technical,2020-02-01,82.5,Yes
37658,3468,Supply Chain Management,Operations,2019-01-28,76.6,Yes
37659,3468,Unconscious Bias Training,DEI,2024-08-15,81.7,Yes
37660,3468,Risk & Compliance Fundamentals,Compliance,2024-12-03,85.9,Yes
37661,3468,Workplace Harassment Prevention,Compliance,2024-08-11,79.0,Yes
37662,3468,Manager Effectiveness,Leadership,2023-08-31,89.8,Yes
37663,3468,Financial Modeling,Finance,2024-02-18,98.1,Yes
37664,3468,Agile & Scrum Fundamentals,Technical,2021-05-24,85.8,Yes
37665,3468,Power BI Fundamentals,Technical,2022-09-05,82.5,Yes
37666,3468,Advanced Excel,Technical,2021-07-04,81.7,Yes
37667,3468,Manager Effectiveness,Leadership,2020-11-05,78.3,Yes
37668,3468,Agile & Scrum Fundamentals,Technical,2023-08-05,83.2,Yes
37669,3468,Cloud Computing Essentials,Technical,2023-03-29,86.7,Yes
37670,3468,Workplace Harassment Prevention,Compliance,2019-11-18,76.8,Yes
37671,3468,Agile & Scrum Fundamentals,Technical,2021-11-13,79.5,Yes
37672,3468,Financial Modeling,Finance,2024-01-19,71.0,Yes
37673,3468,Strategic Thinking,Leadership,2024-06-19,72.6,Yes
37674,3468,Leadership Fundamentals,Leadership,2021-10-26,71.5,Yes
37675,3468,Financial Modeling,Finance,2021-11-13,74.9,Yes
37676,3468,Advanced Excel,Technical,2024-05-19,87.2,Yes
37677,3468,Agile & Scrum Fundamentals,Technical,2021-05-02,83.1,Yes
37678,3469,Financial Modeling,Finance,2024-02-19,71.5,Yes
37679,3469,Business Writing,Soft Skills,2021-02-28,73.7,Yes
37680,3469,Change Management,Management,2023-04-11,50.7,No
37681,3469,Project Management Professional,Management,2022-10-21,69.7,No
37682,3469,Machine Learning Basics,Technical,2022-06-27,72.0,Yes
37683,3469,Power BI Fundamentals,Technical,2019-07-18,62.4,No
37684,3469,Risk & Compliance Fundamentals,Compliance,2020-07-08,100.0,Yes
37685,3469,Customer Service Excellence,Customer Success,2023-06-18,87.5,Yes
37686,3469,Change Management,Management,2022-04-17,96.1,Yes
37687,3469,Risk & Compliance Fundamentals,Compliance,2024-02-15,94.1,Yes
37688,3469,Project Management Professional,Management,2020-09-18,70.3,Yes
37689,3469,Advanced Excel,Technical,2020-08-21,82.5,Yes
37690,3469,Python for Data Analysis,Technical,2020-04-20,78.6,Yes
37691,3469,Agile & Scrum Fundamentals,Technical,2020-06-02,58.6,No
37692,3469,Manager Effectiveness,Leadership,2020-08-06,83.4,Yes
37693,3469,Advanced Excel,Technical,2024-09-12,73.3,Yes
37694,3469,Strategic Thinking,Leadership,2022-01-13,90.5,Yes
37695,3469,Negotiation Skills,Soft Skills,2020-01-25,68.1,No
37696,3469,Advanced Excel,Technical,2024-05-15,66.3,No
37697,3470,Negotiation Skills,Soft Skills,2023-05-10,79.7,Yes
37698,3470,Business Writing,Soft Skills,2020-12-22,71.4,Yes
37699,3470,Advanced Excel,Technical,2023-05-05,63.3,No
37700,3470,Workplace Harassment Prevention,Compliance,2023-01-22,98.7,Yes
37701,3470,Business Writing,Soft Skills,2024-05-25,88.9,Yes
37702,3470,Negotiation Skills,Soft Skills,2021-03-11,88.7,Yes
37703,3470,Advanced Excel,Technical,2020-08-21,79.6,Yes
37704,3470,Unconscious Bias Training,DEI,2021-12-26,90.6,Yes
37705,3470,Strategic Thinking,Leadership,2024-07-24,65.6,No
37706,3470,Supply Chain Management,Operations,2022-07-08,64.7,No
37707,3470,Presentation Skills,Soft Skills,2021-12-12,76.3,Yes
37708,3470,Supply Chain Management,Operations,2022-06-25,59.9,No
37709,3470,Python for Data Analysis,Technical,2021-07-24,68.2,No
37710,3470,Presentation Skills,Soft Skills,2024-08-13,76.6,Yes
37711,3470,Customer Service Excellence,Customer Success,2020-10-02,87.6,Yes
37712,3470,Cybersecurity Awareness,Security,2019-05-23,65.8,No
37713,3470,Python for Data Analysis,Technical,2023-09-19,83.1,Yes
37714,3470,Business Writing,Soft Skills,2021-07-29,58.6,No
37715,3471,Negotiation Skills,Soft Skills,2018-02-10,61.3,No
37716,3471,Leadership Fundamentals,Leadership,2021-11-07,100.0,Yes
37717,3471,Strategic Thinking,Leadership,2022-01-16,83.8,Yes
37718,3471,Financial Modeling,Finance,2018-10-14,90.3,Yes
37719,3471,Cybersecurity Awareness,Security,2022-12-15,95.8,Yes
37720,3471,Strategic Thinking,Leadership,2022-01-27,76.3,Yes
37721,3471,Presentation Skills,Soft Skills,2022-03-07,71.7,Yes
37722,3471,Project Management Professional,Management,2019-03-30,93.7,Yes
37723,3471,Diversity & Inclusion,DEI,2018-10-14,100.0,Yes
37724,3471,Supply Chain Management,Operations,2018-03-31,76.2,Yes
37725,3471,Financial Modeling,Finance,2017-09-05,81.5,Yes
37726,3471,Agile & Scrum Fundamentals,Technical,2019-11-10,85.6,Yes
37727,3471,Change Management,Management,2024-08-12,84.7,Yes
37728,3471,Data Privacy & GDPR,Compliance,2019-03-03,77.9,Yes
37729,3471,Agile & Scrum Fundamentals,Technical,2019-07-14,84.8,Yes
37730,3471,Python for Data Analysis,Technical,2018-06-08,59.1,No
37731,3471,Effective Communication,Soft Skills,2020-11-24,95.7,Yes
37732,3471,Unconscious Bias Training,DEI,2018-08-10,58.7,No
37733,3471,Presentation Skills,Soft Skills,2018-08-08,78.2,Yes
37734,3471,Python for Data Analysis,Technical,2024-01-16,76.9,Yes
37735,3471,Manager Effectiveness,Leadership,2021-01-29,64.6,No
37736,3471,Advanced Excel,Technical,2024-07-11,89.7,Yes
37737,3471,Data Privacy & GDPR,Compliance,2019-02-05,92.3,Yes
37738,3471,Financial Modeling,Finance,2023-03-30,73.4,Yes
37739,3472,Workplace Harassment Prevention,Compliance,2018-11-03,75.8,Yes
37740,3472,Advanced Excel,Technical,2024-02-21,76.4,Yes
37741,3472,Cybersecurity Awareness,Security,2021-03-18,68.4,No
37742,3472,Power BI Fundamentals,Technical,2024-10-12,76.9,Yes
37743,3472,Leadership Fundamentals,Leadership,2024-09-15,71.9,Yes
37744,3472,Financial Modeling,Finance,2024-06-18,70.4,Yes
37745,3472,Data Privacy & GDPR,Compliance,2021-01-07,85.8,Yes
37746,3472,Cloud Computing Essentials,Technical,2022-04-17,70.8,Yes
37747,3472,Presentation Skills,Soft Skills,2016-05-12,70.4,Yes
37748,3472,Manager Effectiveness,Leadership,2023-12-20,68.1,No
37749,3472,Machine Learning Basics,Technical,2023-04-20,74.0,Yes
37750,3472,Change Management,Management,2022-11-25,68.1,No
37751,3472,Agile & Scrum Fundamentals,Technical,2020-05-03,79.4,Yes
37752,3472,Advanced Excel,Technical,2019-08-25,80.3,Yes
37753,3472,Diversity & Inclusion,DEI,2020-08-21,77.7,Yes
37754,3472,Workplace Harassment Prevention,Compliance,2020-05-10,79.6,Yes
37755,3472,Effective Communication,Soft Skills,2018-01-16,100.0,Yes
37756,3472,Risk & Compliance Fundamentals,Compliance,2024-10-21,49.5,No
37757,3472,Advanced Excel,Technical,2024-03-12,80.7,Yes
37758,3472,Project Management Professional,Management,2022-07-06,60.7,No
37759,3472,Presentation Skills,Soft Skills,2016-06-07,59.2,No
37760,3472,Supply Chain Management,Operations,2022-11-27,52.8,No
37761,3472,Diversity & Inclusion,DEI,2018-04-20,62.3,No
37762,3472,Effective Communication,Soft Skills,2016-08-22,78.3,Yes
37763,3472,Power BI Fundamentals,Technical,2023-07-20,98.9,Yes
37764,3472,Workplace Harassment Prevention,Compliance,2021-06-04,88.4,Yes
37765,3472,Workplace Harassment Prevention,Compliance,2020-07-28,100.0,Yes
37766,3472,SQL for Analysts,Technical,2021-07-29,69.4,No
37767,3472,Strategic Thinking,Leadership,2020-08-29,76.1,Yes
37768,3473,Advanced Excel,Technical,2021-10-23,85.9,Yes
37769,3473,Supply Chain Management,Operations,2020-06-01,75.9,Yes
37770,3473,Agile & Scrum Fundamentals,Technical,2020-08-21,88.4,Yes
37771,3473,Power BI Fundamentals,Technical,2019-03-02,91.2,Yes
37772,3473,Effective Communication,Soft Skills,2020-05-02,81.6,Yes
37773,3473,Power BI Fundamentals,Technical,2022-11-08,77.1,Yes
37774,3473,Customer Service Excellence,Customer Success,2022-08-27,73.3,Yes
37775,3473,Project Management Professional,Management,2020-01-22,82.8,Yes
37776,3473,Financial Modeling,Finance,2020-09-26,62.3,No
37777,3473,Unconscious Bias Training,DEI,2022-12-23,100.0,Yes
37778,3473,Project Management Professional,Management,2021-07-19,86.3,Yes
37779,3473,Unconscious Bias Training,DEI,2020-02-26,94.1,Yes
37780,3473,Supply Chain Management,Operations,2020-04-25,87.2,Yes
37781,3473,Customer Service Excellence,Customer Success,2024-03-24,74.3,Yes
37782,3473,Data Privacy & GDPR,Compliance,2022-05-15,81.6,Yes
37783,3473,Diversity & Inclusion,DEI,2020-02-11,67.8,No
37784,3473,Leadership Fundamentals,Leadership,2020-07-08,53.4,No
37785,3473,Cybersecurity Awareness,Security,2023-01-15,100.0,Yes
37786,3473,Leadership Fundamentals,Leadership,2024-12-20,67.5,No
37787,3474,Unconscious Bias Training,DEI,2024-07-30,66.8,No
37788,3474,Python for Data Analysis,Technical,2024-03-21,71.0,Yes
37789,3474,Workplace Harassment Prevention,Compliance,2024-08-11,84.8,Yes
37790,3474,Diversity & Inclusion,DEI,2024-11-26,75.6,Yes
37791,3474,Unconscious Bias Training,DEI,2024-02-17,73.9,Yes
37792,3474,Data Privacy & GDPR,Compliance,2024-05-17,87.2,Yes
37793,3475,Effective Communication,Soft Skills,2018-10-21,86.7,Yes
37794,3475,Presentation Skills,Soft Skills,2023-08-06,70.4,Yes
37795,3475,Manager Effectiveness,Leadership,2020-10-08,89.8,Yes
37796,3475,Supply Chain Management,Operations,2017-08-14,85.1,Yes
37797,3475,Negotiation Skills,Soft Skills,2017-11-26,88.6,Yes
